road_id,hour,day_of_week,weather,is_holiday,road_capacity,road_length_km,historical_flow,avg_speed_kmh
F2-3,21,Sunday,cloudy,0,2000.0,2.5,100,54.1
F2-3,11,Friday,fog,0,2000.0,2.5,100,48.66
F2-3,13,Friday,fog,0,2000.0,2.5,100,51.84
F2-3,23,Sunday,clear,0,2000.0,2.5,100,53.08
F2-3,1,Friday,rain,0,2000.0,2.5,100,50.01
F2-3,22,Wednesday,cloudy,0,2000.0,2.5,100,50.03
F2-3,17,Saturday,clear,0,2000.0,2.5,135.1,50.8
F2-3,17,Tuesday,rain,0,2000.0,2.5,100,43.75
F2-3,0,Wednesday,clear,0,2000.0,2.5,100,54.53
F2-3,17,Wednesday,fog,0,2000.0,2.5,100,46.33
F2-3,8,Thursday,cloudy,0,2000.0,2.5,138.87,43.63
F2-3,19,Friday,fog,1,2000.0,2.5,100,44.54
F2-3,6,Sunday,clear,0,2000.0,2.5,100,56.29
F2-3,22,Monday,clear,0,2000.0,2.5,100,56.08
F2-3,6,Wednesday,fog,0,2000.0,2.5,100,52.02
F2-3,18,Tuesday,cloudy,0,2000.0,2.5,100,48.41
F2-3,18,Monday,clear,0,2000.0,2.5,100,51.36
F2-3,3,Monday,clear,1,2000.0,2.5,100,56.14
F2-3,12,Saturday,fog,0,2000.0,2.5,100,52.05
F2-3,22,Friday,rain,0,2000.0,2.5,100,45.58
F2-3,15,Saturday,clear,1,2000.0,2.5,141.47,47.1
F2-3,17,Wednesday,fog,1,2000.0,2.5,100,41.77
F2-3,4,Tuesday,rain,0,2000.0,2.5,100,47.81
F2-3,9,Thursday,cloudy,0,2000.0,2.5,100,43.93
F2-3,6,Monday,rain,0,2000.0,2.5,100,45.89
F2-3,0,Thursday,fog,1,2000.0,2.5,100,48.97
F2-3,14,Monday,rain,1,2000.0,2.5,100,49.07
F2-3,14,Tuesday,cloudy,0,2000.0,2.5,123.07,54.99
F2-3,15,Sunday,rain,0,2000.0,2.5,100,40.23
F2-3,7,Sunday,rain,0,2000.0,2.5,100,43.02
F2-3,1,Friday,cloudy,0,2000.0,2.5,100,51.01
F2-3,17,Friday,rain,0,2000.0,2.5,100,42.81
F2-3,16,Wednesday,cloudy,0,2000.0,2.5,100,50.74
F2-3,15,Tuesday,fog,1,2000.0,2.5,100,45.67
F2-3,12,Monday,clear,1,2000.0,2.5,100,54.37
F2-3,23,Saturday,clear,0,2000.0,2.5,100,54.47
F2-3,5,Friday,cloudy,0,2000.0,2.5,100,52.71
F2-3,1,Saturday,cloudy,0,2000.0,2.5,100,52.36
F2-3,14,Saturday,cloudy,1,2000.0,2.5,100,54.17
F2-3,18,Tuesday,rain,0,2000.0,2.5,100,44.86
F2-3,12,Friday,fog,0,2000.0,2.5,100,50.49
F2-3,15,Sunday,cloudy,0,2000.0,2.5,100,45.98
F2-3,23,Monday,cloudy,0,2000.0,2.5,100,52.67
F2-3,16,Thursday,fog,0,2000.0,2.5,100,47.36
F2-3,15,Monday,rain,0,2000.0,2.5,100,39.82
F2-3,15,Friday,clear,0,2000.0,2.5,100,48.1
F2-3,3,Thursday,fog,0,2000.0,2.5,100,48.97
F2-3,7,Friday,cloudy,0,2000.0,2.5,100,48.01
F2-3,22,Wednesday,cloudy,0,2000.0,2.5,100,53.93
F2-3,16,Sunday,clear,0,2000.0,2.5,100,48.02
F2-3,6,Saturday,clear,0,2000.0,2.5,100,56.14
F2-3,13,Wednesday,cloudy,0,2000.0,2.5,100,55.73
F2-3,0,Sunday,fog,1,2000.0,2.5,100,48.49
F2-3,7,Wednesday,fog,0,2000.0,2.5,133.35,43.74
F2-3,5,Tuesday,clear,0,2000.0,2.5,100,53.73
F2-3,13,Sunday,fog,0,2000.0,2.5,100,47.54
F2-3,6,Tuesday,rain,0,2000.0,2.5,128.57,50.29
F2-3,20,Monday,cloudy,0,2000.0,2.5,127.09,49.76
F2-3,0,Thursday,rain,0,2000.0,2.5,100,45.32
F2-3,11,Monday,clear,0,2000.0,2.5,100,56.03
F2-3,7,Wednesday,rain,0,2000.0,2.5,100,40.75
F2-3,5,Monday,clear,0,2000.0,2.5,100,52.55
F2-3,14,Thursday,fog,1,2000.0,2.5,100,48.78
F2-3,16,Sunday,rain,1,2000.0,2.5,100,40.41
F2-3,8,Wednesday,cloudy,0,2000.0,2.5,100,47.16
F2-3,3,Saturday,cloudy,1,2000.0,2.5,129.6,54.5
F2-3,19,Saturday,clear,0,2000.0,2.5,100,49.04
F2-3,18,Sunday,fog,0,2000.0,2.5,100,43.56
F2-3,15,Saturday,rain,1,2000.0,2.5,100,41.9
F2-3,3,Sunday,clear,0,2000.0,2.5,100,56.19
F2-3,15,Wednesday,cloudy,0,2000.0,2.5,130.37,48.77
F2-3,9,Wednesday,cloudy,0,2000.0,2.5,100,45.2
F2-3,7,Friday,rain,1,2000.0,2.5,100,41.77
F2-3,21,Sunday,clear,0,2000.0,2.5,100,51.12
F7-15,17,Thursday,fog,0,2800.0,8.3,113.55,43.05
F7-15,2,Tuesday,rain,0,2800.0,8.3,100,48.17
F7-15,1,Tuesday,fog,1,2800.0,8.3,100,52.74
F7-15,10,Wednesday,rain,1,2800.0,8.3,100,39.2
F7-15,13,Tuesday,fog,0,2800.0,8.3,100,51.83
F7-15,4,Monday,clear,0,2800.0,8.3,103.82,56.28
F7-15,2,Thursday,fog,0,2800.0,8.3,100,49.94
F7-15,10,Friday,clear,1,2800.0,8.3,100,45.41
F7-15,7,Friday,cloudy,0,2800.0,8.3,100,47.41
F7-15,10,Wednesday,fog,0,2800.0,8.3,100,47.08
F7-15,23,Monday,rain,0,2800.0,8.3,100,47.95
F7-15,8,Saturday,rain,0,2800.0,8.3,108.2,39.36
F7-15,10,Monday,clear,1,2800.0,8.3,100,46.75
F7-15,8,Wednesday,cloudy,0,2800.0,8.3,100,44.51
F7-15,2,Friday,cloudy,0,2800.0,8.3,100,52.26
F7-15,3,Saturday,rain,0,2800.0,8.3,100,46.09
F7-15,15,Wednesday,clear,0,2800.0,8.3,100,46.79
F7-15,4,Saturday,rain,0,2800.0,8.3,100,45.18
F7-15,9,Monday,rain,0,2800.0,8.3,100,43.96
F7-15,12,Tuesday,cloudy,0,2800.0,8.3,100,55.62
F7-15,3,Monday,rain,0,2800.0,8.3,100,46.79
F7-15,10,Tuesday,rain,0,2800.0,8.3,100,39.81
F7-15,13,Saturday,clear,0,2800.0,8.3,109.75,51.25
F7-15,15,Thursday,rain,0,2800.0,8.3,100,44.0
F7-15,19,Friday,fog,1,2800.0,8.3,100,43.41
F7-15,15,Friday,cloudy,0,2800.0,8.3,110.42,48.76
F7-15,8,Thursday,rain,1,2800.0,8.3,100.4,43.03
F7-15,0,Friday,fog,0,2800.0,8.3,100,48.68
F7-15,22,Sunday,rain,0,2800.0,8.3,100,46.58
F7-15,11,Tuesday,clear,0,2800.0,8.3,100,51.92
F7-15,21,Wednesday,fog,1,2800.0,8.3,100,51.87
F7-15,23,Saturday,fog,0,2800.0,8.3,100,52.22
F7-15,13,Sunday,rain,0,2800.0,8.3,100,47.28
F7-15,14,Monday,clear,0,2800.0,8.3,100,54.68
F7-15,5,Sunday,rain,1,2800.0,8.3,100,50.18
F7-15,6,Wednesday,clear,1,2800.0,8.3,100,55.84
F7-15,13,Wednesday,fog,0,2800.0,8.3,100,51.94
F7-15,1,Thursday,clear,0,2800.0,8.3,100,52.16
F7-15,22,Monday,rain,0,2800.0,8.3,100,49.51
F7-15,13,Monday,cloudy,0,2800.0,8.3,100,54.11
F7-15,1,Wednesday,clear,0,2800.0,8.3,100,52.18
F7-15,13,Saturday,cloudy,0,2800.0,8.3,100,54.85
F7-15,15,Sunday,clear,0,2800.0,8.3,100,49.09
F7-15,18,Friday,rain,0,2800.0,8.3,100,43.81
F7-15,1,Tuesday,cloudy,0,2800.0,8.3,100,52.78
F7-15,21,Friday,fog,0,2800.0,8.3,100,49.54
F7-15,4,Monday,rain,1,2800.0,8.3,133.0,50.62
F7-15,8,Wednesday,cloudy,0,2800.0,8.3,141.19,49.34
F7-15,10,Friday,clear,1,2800.0,8.3,100,49.74
F7-15,13,Saturday,clear,1,2800.0,8.3,100,51.45
F7-15,19,Friday,rain,0,2800.0,8.3,100,43.44
F7-15,4,Wednesday,fog,0,2800.0,8.3,100,51.48
F7-15,0,Monday,fog,1,2800.0,8.3,100,51.25
F7-15,16,Thursday,rain,1,2800.0,8.3,100,42.48
F7-15,22,Saturday,rain,1,2800.0,8.3,100,48.06
F7-15,0,Saturday,cloudy,1,2800.0,8.3,100,51.33
F7-15,17,Saturday,clear,0,2800.0,8.3,100,51.49
F7-15,22,Tuesday,clear,0,2800.0,8.3,100,51.88
F7-15,17,Monday,cloudy,1,2800.0,8.3,100,46.3
F7-15,11,Saturday,clear,1,2800.0,8.3,100,55.06
F7-15,4,Saturday,rain,0,2800.0,8.3,100,49.75
F7-15,22,Monday,rain,0,2800.0,8.3,100,47.56
F7-15,11,Tuesday,rain,1,2800.0,8.3,100,46.48
F7-15,21,Monday,clear,0,2800.0,8.3,100,54.02
F7-15,2,Friday,rain,0,2800.0,8.3,100,46.16
F7-15,1,Thursday,cloudy,0,2800.0,8.3,100,55.7
F7-15,2,Thursday,fog,0,2800.0,8.3,100,52.7
F7-15,17,Thursday,fog,1,2800.0,8.3,100,45.41
F7-15,17,Sunday,rain,1,2800.0,8.3,100,42.67
F7-15,2,Wednesday,clear,0,2800.0,8.3,100,52.09
F7-15,8,Friday,clear,0,2800.0,8.3,100,45.2
F7-15,4,Tuesday,cloudy,0,2800.0,8.3,100,54.95
F7-15,7,Wednesday,fog,0,2800.0,8.3,100,44.11
F7-15,23,Tuesday,cloudy,0,2800.0,8.3,121.91,54.05
F7-15,11,Sunday,clear,0,2800.0,8.3,100,56.99
F7-15,6,Saturday,clear,0,2800.0,8.3,143.55,56.04
F7-15,16,Sunday,rain,1,2800.0,8.3,100,42.88
F7-15,11,Tuesday,cloudy,0,2800.0,8.3,100,52.03
F7-15,6,Tuesday,fog,0,2800.0,8.3,145.89,48.18
F7-15,10,Monday,clear,0,2800.0,8.3,100,45.82
F7-15,10,Saturday,rain,1,2800.0,8.3,111.35,43.84
F7-15,15,Saturday,fog,0,2800.0,8.3,100,46.8
F7-15,6,Sunday,fog,0,2800.0,8.3,100,48.28
F7-15,4,Tuesday,clear,0,2800.0,8.3,100,52.37
F7-15,20,Thursday,cloudy,0,2800.0,8.3,100,53.0
F7-15,23,Monday,cloudy,0,2800.0,8.3,100,53.87
F7-15,16,Tuesday,fog,1,2800.0,8.3,100,42.3
F7-15,7,Thursday,cloudy,1,2800.0,8.3,100,46.98
F7-15,2,Wednesday,clear,1,2800.0,8.3,100,55.91
F7-15,21,Thursday,fog,0,2800.0,8.3,100,50.09
F7-15,23,Monday,cloudy,0,2800.0,8.3,100,55.22
F7-15,6,Saturday,fog,1,2800.0,8.3,137.98,51.44
F7-15,5,Saturday,clear,0,2800.0,8.3,100,54.96
F7-15,15,Wednesday,fog,0,2800.0,8.3,100,44.84
F7-15,8,Monday,cloudy,0,2800.0,8.3,100,48.24
F7-15,0,Monday,rain,0,2800.0,8.3,100,50.82
F7-15,17,Monday,clear,1,2800.0,8.3,100,51.6
F7-15,6,Sunday,cloudy,0,2800.0,8.3,100,51.15
F7-15,7,Tuesday,cloudy,0,2800.0,8.3,100,44.92
F7-15,10,Saturday,clear,0,2800.0,8.3,100,46.01
F7-15,0,Tuesday,rain,0,2800.0,8.3,100,46.23
F7-15,22,Saturday,rain,0,2800.0,8.3,100,50.89
F7-15,14,Thursday,fog,0,2800.0,8.3,100,52.54
F7-15,22,Thursday,fog,0,2800.0,8.3,119.05,50.75
F7-15,5,Sunday,cloudy,0,2800.0,8.3,100,52.93
F7-15,23,Saturday,clear,0,2800.0,8.3,100,52.41
F7-15,4,Saturday,cloudy,0,2800.0,8.3,100,55.97
F7-15,1,Saturday,clear,1,2800.0,8.3,145.53,54.19
F7-15,10,Wednesday,rain,0,2800.0,8.3,100,41.87
F7-15,0,Friday,cloudy,0,2800.0,8.3,100,53.78
F7-15,13,Thursday,clear,0,2800.0,8.3,100,52.36
F7-15,14,Sunday,fog,1,2800.0,8.3,100,50.02
F7-15,15,Wednesday,rain,1,2800.0,8.3,100,44.44
F7-15,7,Monday,fog,0,2800.0,8.3,100,42.29
F7-15,16,Sunday,cloudy,1,2800.0,8.3,100,50.17
F7-15,16,Tuesday,clear,0,2800.0,8.3,100,51.04
F7-15,12,Sunday,clear,0,2800.0,8.3,100,52.56
F7-15,5,Tuesday,cloudy,0,2800.0,8.3,100,55.09
F7-15,22,Friday,clear,0,2800.0,8.3,129.92,51.5
F7-15,0,Sunday,clear,0,2800.0,8.3,100,54.18
F8-4,7,Monday,clear,0,3000.0,6.1,100,45.5
F8-4,2,Monday,clear,1,3000.0,6.1,100,53.07
F8-4,19,Tuesday,cloudy,0,3000.0,6.1,100,47.7
F8-4,13,Thursday,fog,0,3000.0,6.1,100,52.03
F8-4,3,Wednesday,clear,1,3000.0,6.1,100,54.47
F8-4,12,Friday,cloudy,0,3000.0,6.1,100,55.62
F8-4,16,Friday,clear,0,3000.0,6.1,100,49.71
F8-4,16,Thursday,clear,0,3000.0,6.1,100,51.53
F8-4,14,Wednesday,clear,0,3000.0,6.1,100.76,53.12
F8-4,6,Wednesday,clear,0,3000.0,6.1,100,53.59
F8-4,12,Sunday,rain,0,3000.0,6.1,100,47.96
F8-4,16,Thursday,clear,0,3000.0,6.1,100,48.98
F8-4,16,Wednesday,rain,0,3000.0,6.1,100.94,40.19
F8-4,2,Sunday,rain,1,3000.0,6.1,100,48.28
F8-4,1,Monday,fog,0,3000.0,6.1,100,50.03
F8-4,5,Sunday,fog,0,3000.0,6.1,100,52.05
F8-4,4,Sunday,rain,0,3000.0,6.1,100,47.45
F8-4,21,Wednesday,clear,0,3000.0,6.1,100,54.25
F8-4,0,Saturday,fog,1,3000.0,6.1,100,49.57
F8-4,7,Saturday,clear,0,3000.0,6.1,100,46.59
F8-4,15,Wednesday,cloudy,0,3000.0,6.1,100,49.04
F8-4,3,Saturday,fog,0,3000.0,6.1,100.32,51.64
F8-4,14,Tuesday,cloudy,1,3000.0,6.1,100,50.48
F8-4,16,Sunday,clear,0,3000.0,6.1,100,48.69
F8-4,9,Saturday,fog,0,3000.0,6.1,100,45.32
F8-4,11,Thursday,cloudy,0,3000.0,6.1,103.88,55.26
F8-4,17,Sunday,cloudy,0,3000.0,6.1,100,47.38
F8-4,23,Friday,cloudy,0,3000.0,6.1,123.19,53.29
F8-4,7,Saturday,clear,0,3000.0,6.1,100,45.19
F8-4,0,Sunday,clear,0,3000.0,6.1,100,54.34
F8-4,8,Friday,cloudy,0,3000.0,6.1,100,44.88
F8-4,18,Saturday,clear,0,3000.0,6.1,100,49.59
F8-4,2,Monday,cloudy,0,3000.0,6.1,120.61,54.94
F8-4,10,Thursday,fog,0,3000.0,6.1,100,43.46
F8-4,21,Sunday,clear,0,3000.0,6.1,100,56.22
F8-4,20,Friday,cloudy,0,3000.0,6.1,100,55.93
F8-4,22,Friday,cloudy,0,3000.0,6.1,100,50.93
F8-4,7,Saturday,clear,0,3000.0,6.1,100,45.72
F8-4,6,Thursday,rain,0,3000.0,6.1,124.25,48.98
F8-4,20,Sunday,clear,0,3000.0,6.1,100,56.81
F8-4,23,Saturday,clear,0,3000.0,6.1,100,52.1
F8-4,9,Wednesday,clear,0,3000.0,6.1,100,47.28
F8-4,11,Thursday,cloudy,0,3000.0,6.1,100,55.56
F8-4,4,Monday,cloudy,0,3000.0,6.1,137.86,53.36
F8-4,9,Sunday,fog,1,3000.0,6.1,100,44.73
F8-4,5,Friday,rain,0,3000.0,6.1,100,48.29
F8-4,21,Tuesday,cloudy,0,3000.0,6.1,100,53.63
F8-4,18,Monday,cloudy,0,3000.0,6.1,100,47.53
F8-4,4,Friday,fog,0,3000.0,6.1,100,50.91
F8-4,4,Sunday,fog,0,3000.0,6.1,100,49.96
F8-4,7,Saturday,rain,1,3000.0,6.1,100,44.99
F8-4,19,Wednesday,clear,0,3000.0,6.1,141.09,48.1
F8-4,4,Wednesday,fog,1,3000.0,6.1,100,47.92
F8-4,7,Monday,clear,1,3000.0,6.1,100,48.13
F8-4,5,Friday,clear,0,3000.0,6.1,100,55.22
F8-4,2,Tuesday,cloudy,0,3000.0,6.1,100,50.46
F8-4,0,Friday,cloudy,1,3000.0,6.1,100,50.65
F8-4,0,Monday,clear,0,3000.0,6.1,148.85,54.98
F8-4,9,Tuesday,fog,0,3000.0,6.1,100,41.81
F8-4,8,Thursday,rain,0,3000.0,6.1,101.7,44.31
F8-4,1,Saturday,cloudy,0,3000.0,6.1,100,50.65
F8-4,4,Tuesday,rain,0,3000.0,6.1,100,45.37
F8-4,9,Tuesday,cloudy,0,3000.0,6.1,100,46.2
F8-4,5,Tuesday,cloudy,0,3000.0,6.1,100,53.85
F8-4,21,Sunday,fog,0,3000.0,6.1,100,48.99
F8-4,0,Sunday,clear,1,3000.0,6.1,138.72,55.47
F8-4,18,Thursday,clear,0,3000.0,6.1,100,49.62
F8-4,14,Wednesday,rain,0,3000.0,6.1,100,46.46
F8-4,9,Wednesday,fog,0,3000.0,6.1,100,44.53
F8-4,11,Sunday,cloudy,0,3000.0,6.1,129.39,50.77
F8-4,6,Friday,fog,0,3000.0,6.1,100,48.83
F8-4,18,Friday,clear,0,3000.0,6.1,145.81,47.56
F8-4,12,Thursday,clear,0,3000.0,6.1,100,56.85
F8-4,4,Wednesday,clear,0,3000.0,6.1,100,51.34
F8-4,17,Tuesday,cloudy,0,3000.0,6.1,100,48.6
F8-4,22,Thursday,fog,0,3000.0,6.1,100,50.0
F8-4,1,Friday,cloudy,0,3000.0,6.1,100,53.52
F8-4,14,Sunday,clear,1,3000.0,6.1,100,55.55
F8-4,18,Saturday,rain,0,3000.0,6.1,125.1,41.31
F8-4,22,Sunday,fog,0,3000.0,6.1,100,50.78
F8-4,22,Sunday,rain,0,3000.0,6.1,126.53,49.08
F8-4,1,Tuesday,rain,1,3000.0,6.1,100,51.11
F8-4,22,Thursday,fog,0,3000.0,6.1,100,48.78
F8-4,20,Thursday,rain,0,3000.0,6.1,100,48.53
F8-4,6,Thursday,fog,0,3000.0,6.1,100,47.84
F8-4,23,Sunday,rain,0,3000.0,6.1,100,50.66
F8-4,0,Friday,rain,1,3000.0,6.1,100,47.92
F8-4,23,Tuesday,fog,1,3000.0,6.1,100,52.13
F8-4,2,Tuesday,rain,0,3000.0,6.1,100,46.0
F8-4,7,Thursday,clear,0,3000.0,6.1,100,46.09
F8-4,2,Sunday,clear,0,3000.0,6.1,100,54.22
F8-4,9,Wednesday,cloudy,0,3000.0,6.1,100,44.81
F8-4,7,Thursday,cloudy,0,3000.0,6.1,100,49.11
F8-4,13,Sunday,cloudy,1,3000.0,6.1,100,53.79
F8-4,14,Saturday,clear,0,3000.0,6.1,100,53.61
F8-4,1,Tuesday,clear,0,3000.0,6.1,100,53.48
F8-4,5,Tuesday,rain,0,3000.0,6.1,100,46.87
F8-4,20,Monday,rain,0,3000.0,6.1,100,48.27
F8-4,1,Monday,rain,0,3000.0,6.1,100,49.73
F8-4,6,Monday,fog,0,3000.0,6.1,100,49.7
F8-4,2,Tuesday,cloudy,0,3000.0,6.1,100,51.17
F8-4,20,Tuesday,clear,0,3000.0,6.1,117.4,52.44
F8-4,12,Thursday,rain,0,3000.0,6.1,100,50.9
F8-4,8,Monday,rain,0,3000.0,6.1,100,43.16
F8-4,14,Thursday,clear,1,3000.0,6.1,100,53.63
F8-4,17,Friday,cloudy,1,3000.0,6.1,100,48.05
F8-4,7,Thursday,rain,0,3000.0,6.1,100,40.62
F8-4,16,Monday,clear,1,3000.0,6.1,100,51.25
F8-4,6,Tuesday,clear,1,3000.0,6.1,100,53.86
F8-4,3,Tuesday,fog,1,3000.0,6.1,100,52.28
F8-4,22,Wednesday,rain,1,3000.0,6.1,100,45.42
F8-4,2,Wednesday,clear,1,3000.0,6.1,100,56.59
F8-4,17,Sunday,rain,0,3000.0,6.1,100,44.01
F8-4,23,Thursday,clear,0,3000.0,6.1,100,55.34
F8-4,4,Saturday,rain,0,3000.0,6.1,100,49.44
F8-4,23,Tuesday,cloudy,0,3000.0,6.1,133.01,52.69
F8-4,11,Friday,cloudy,0,3000.0,6.1,100,51.3
F8-4,4,Tuesday,cloudy,0,3000.0,6.1,142.6,51.15
F8-4,14,Thursday,fog,0,3000.0,6.1,100,51.83
F8-4,2,Thursday,clear,1,3000.0,6.1,100,53.38
